@relation train_new-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement_predicted

@attribute protocol_type {tcp,udp,icmp}
@attribute service {ftp_data,other,private,http,remote_job,name,netbios_ns,eco_i,mtp,telnet,finger,domain_u,supdup,uucp_path,Z39_50,smtp,csnet_ns,uucp,netbios_dgm,urp_i,auth,domain,ftp,bgp,ldap,ecr_i,gopher,vmnet,systat,http_443,efs,whois,imap4,iso_tsap,echo,klogin,link,sunrpc,login,kshell,sql_net,time,hostnames,exec,ntp_u,discard,nntp,courier,ctf,ssh,daytime,shell,netstat,pop_3,nnsp,IRC,pop_2,printer,tim_i,pm_dump,red_i,netbios_ssn,rje,X11,urh_i,http_8001,aol,http_2784,tftp_u,harvest}
@attribute flag {SF,S0,REJ,RSTR,SH,RSTO,S1,RSTOS0,S3,S2,OTH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute wrong_fragment numeric
@attribute root_shell numeric
@attribute count numeric
@attribute diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute 'prediction margin' numeric
@attribute 'predicted label' {normal,neptune,warezclient,ipsweep,portsweep,teardrop,nmap,satan,smurf,pod,back,guess_passwd,ftp_write,multihop,rootkit,buffer_overflow,imap,warezmaster,phf,land,loadmodule,spy,perl}
@attribute label {normal,neptune,warezclient,ipsweep,portsweep,teardrop,nmap,satan,smurf,pod,back,guess_passwd,ftp_write,multihop,rootkit,buffer_overflow,imap,warezmaster,phf,land,loadmodule,spy,perl}

@data
tcp,http,SF,302,1380,0,0,0,5,0,0,1,normal,?
tcp,vmnet,S0,0,0,0,0,0,294,0.04,0,-1,neptune,?
tcp,sql_net,S0,0,0,0,0,0,248,0.06,0,-1,neptune,?
udp,domain_u,SF,43,74,0,0,0,247,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,247,0.06,0,-1,neptune,?
tcp,http,SF,310,2464,0,0,0,13,0,0.08,1,normal,?
tcp,netbios_ns,S0,0,0,0,0,0,241,0.07,0,-1,neptune,?
tcp,finger,S0,0,0,0,0,0,235,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,177,0.05,0,-1,neptune,?
tcp,http,SF,277,3712,0,0,0,1,0,0,1,normal,?
tcp,auth,REJ,0,0,0,0,0,225,0.07,0,-1,neptune,?
tcp,finger,SF,7,0,0,0,0,1,0,0.02,1,normal,?
tcp,private,S0,0,0,0,0,0,121,0.06,0,-1,neptune,?
icmp,urp_i,SF,133,0,0,0,0,2,1,0.02,1,normal,?
tcp,telnet,SF,92,780,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,304,335,0,0,0,3,0,0.33,1,normal,?
tcp,smtp,SF,1437,368,0,0,0,1,0,0.01,1,normal,?
tcp,private,REJ,0,0,0,0,0,2,1,0.39,-1,portsweep,?
tcp,private,REJ,0,0,0,0,0,98,0.06,0,-1,neptune,?
tcp,telnet,SF,705,106734,0,0,1,1,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,128,0.06,0,-1,neptune,?
tcp,http,SF,197,5467,0,0,0,2,0,0.01,1,normal,?
udp,other,SF,516,4,0,0,0,227,0,1,1,normal,?
tcp,http,SF,231,480,0,0,0,6,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,228,0.06,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,131,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,134,0.06,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,126,0.06,0,-1,neptune,?
tcp,http,SF,241,35215,0,0,0,1,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,118,0.06,0,-1,neptune,?
tcp,http,SF,342,944,0,0,0,9,0,0,1,normal,?
tcp,ftp,SF,1064,3081,0,0,0,1,0,0.01,1,normal,?
tcp,imap4,S0,0,0,0,0,0,214,0.07,0,-1,neptune,?
udp,domain_u,SF,46,99,0,0,0,247,0.01,0,1,normal,?
tcp,http,SF,241,394,0,0,0,12,0,0.08,1,normal,?
tcp,csnet_ns,REJ,0,0,0,0,0,180,0.07,0,-1,neptune,?
tcp,discard,S0,0,0,0,0,0,213,0.07,0,-1,neptune,?
udp,domain_u,SF,45,75,0,0,0,151,0,0,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,208,15642,0,0,0,5,0,0.2,1,normal,?
tcp,smtp,SF,1089,335,0,0,0,2,1,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,133,0.06,0,-1,neptune,?
tcp,smtp,RSTO,0,79,0,0,0,1,0,0.17,-1,ipsweep,?
tcp,private,S0,0,0,0,0,0,210,0.06,0,-1,neptune,?
tcp,finger,SF,13,144,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,349,238,0,0,0,1,0,1,1,normal,?
tcp,private,RSTR,0,0,0,0,0,1,0,1,-1,portsweep,?
tcp,mtp,S0,0,0,0,0,0,228,0.06,0,-1,neptune,?
tcp,smtp,SF,645,331,0,0,0,1,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,140,0.06,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,285,0.06,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,smtp,SF,901,332,0,0,0,1,0,0,1,normal,?
tcp,efs,REJ,0,0,0,0,0,130,0.06,0,-1,neptune,?
udp,domain_u,SF,46,125,0,0,0,107,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,296,0.05,0,-1,neptune,?
tcp,netbios_ns,REJ,0,0,0,0,0,241,0.07,0,-1,neptune,?
tcp,http,SF,206,622,0,0,0,4,0,0,1,normal,?
tcp,http,SF,292,296,0,0,0,5,0,0,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,private,RSTR,0,0,0,0,0,1,0,0.85,-1,portsweep,?
tcp,http,SF,212,313,0,0,0,4,0,0.25,1,normal,?
tcp,http,SF,347,1521,0,0,0,5,0,0,1,normal,?
tcp,smtp,SF,1736,328,0,0,0,1,0,0,1,normal,?
tcp,ftp_data,SF,334,0,0,0,0,2,0,0.2,-1,warezclient,?
tcp,private,REJ,0,0,0,0,0,140,0.06,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,121,0.07,0.02,-1,neptune,?
tcp,telnet,SF,112,5362,0,0,0,1,0,0.01,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,253,4425,0,0,0,7,0,0,1,normal,?
tcp,mtp,S0,0,0,0,0,0,237,0.06,0,-1,neptune,?
tcp,domain,SF,48,474,0,0,0,140,0.01,0,1,normal,?
tcp,http,SF,309,1158,0,0,0,2,0,0,1,normal,?
tcp,bgp,S0,0,0,0,0,0,255,0.07,0,-1,neptune,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.37,-1,smurf,?
tcp,http,SF,316,912,0,0,0,27,0,0,1,normal,?
tcp,http,SF,201,876,0,0,0,11,0,0.08,1,normal,?
tcp,telnet,S0,0,0,0,0,0,199,0.07,0,-1,neptune,?
tcp,http,SF,205,10500,0,0,0,27,0,0,1,normal,?
tcp,http,SF,146,5764,0,0,0,10,0,0.1,1,normal,?
tcp,http,SF,315,1531,0,0,0,3,0,0.01,1,normal,?
tcp,http,SF,382,526,0,0,0,1,0,0.02,1,normal,?
tcp,daytime,S0,0,0,0,0,0,197,0.06,0,-1,neptune,?
icmp,urp_i,SF,181,0,0,0,0,2,1,0.55,1,normal,?
tcp,uucp,S0,0,0,0,0,0,141,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,104,0.06,0,-1,neptune,?
tcp,netbios_dgm,S0,0,0,0,0,0,238,0.07,0,-1,neptune,?
tcp,telnet,SF,176,3335,0,0,0,1,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,6,0.67,0,-1,neptune,?
tcp,nnsp,S0,0,0,0,0,0,117,0.06,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,236,1713,0,0,0,2,0,0,1,normal,?
tcp,http,SF,159,584,0,0,0,1,0,0.03,1,normal,?
tcp,http,REJ,0,0,0,0,0,225,0.07,0,-1,neptune,?
tcp,http,SF,289,4452,0,0,0,3,0,0,1,normal,?
udp,domain_u,SF,44,110,0,0,0,129,0,0,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,1,1,normal,?
tcp,http,SF,204,1529,0,0,0,11,0,0.09,1,normal,?
udp,domain_u,SF,43,43,0,0,0,133,0,0,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,380,0,1,-1,smurf,?
tcp,other,REJ,0,0,0,0,0,511,1,0,-1,satan,?
tcp,smtp,SF,1247,330,0,0,0,2,1,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,173,0.07,0,-1,neptune,?
udp,private,SF,1,0,0,0,0,5,0.4,0.14,-1,satan,?
tcp,private,S0,0,0,0,0,0,77,0.08,0,-1,neptune,?
tcp,daytime,S0,0,0,0,0,0,255,0.07,0,-1,neptune,?
tcp,http,SF,236,20810,0,0,0,23,0,0,1,normal,?
tcp,ftp,SF,317,1054,0,0,0,1,0,0.01,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.09,-1,smurf,?
tcp,http,SF,238,370,0,0,0,15,0,0,1,normal,?
tcp,supdup,S0,0,0,0,0,0,279,0.06,0,-1,neptune,?
tcp,ftp_data,SF,607,0,0,0,0,1,0,0.41,1,normal,?
tcp,http,SF,213,3276,0,0,0,8,0,0.04,1,normal,?
tcp,http,S0,0,0,0,0,0,264,0.07,0,-1,neptune,?
tcp,http,SF,186,1233,0,0,0,11,0,0.02,1,normal,?
udp,domain_u,SF,33,93,0,0,0,7,0,0.9,1,normal,?
tcp,http,SF,226,2402,0,0,0,30,0,0,1,normal,?
tcp,http,SF,296,1511,0,0,0,4,0,0,1,normal,?
tcp,http,SF,349,3326,0,0,0,7,0,0.01,1,normal,?
tcp,sql_net,S0,0,0,0,0,0,121,0.05,0,-1,neptune,?
tcp,http,REJ,0,0,0,0,0,1,0,1,1,normal,?
tcp,http,SF,203,259,0,0,0,34,0,0,1,normal,?
tcp,http,SF,262,1762,0,0,0,2,0,0.2,1,normal,?
tcp,smtp,SF,3034,409,0,0,0,1,0,0.05,1,normal,?
tcp,http,SF,288,54674,0,0,0,6,0,0.02,1,normal,?
tcp,uucp,S0,0,0,0,0,0,133,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,128,0.08,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,ftp_data,SF,14189,0,0,0,0,3,0,1,1,normal,?
tcp,private,S0,0,0,0,0,0,32,0.09,0,-1,neptune,?
tcp,csnet_ns,S0,0,0,0,0,0,143,0.04,0,-1,neptune,?
tcp,ftp_data,SF,37,0,0,0,0,151,0.07,0.01,1,normal,?
udp,other,SF,147,105,0,0,0,4,0.5,0.88,1,normal,?
tcp,http,SF,142,5894,0,0,0,1,0,0.02,1,normal,?
tcp,hostnames,S0,0,0,0,0,0,277,0.06,0,-1,neptune,?
tcp,ftp_data,SF,15377,0,0,0,0,5,0,0.19,1,normal,?
tcp,ftp_data,RSTR,0,0,0,0,0,1,0,0.08,-1,portsweep,?
tcp,private,S0,0,0,0,0,0,2,1,1,-1,portsweep,?
tcp,http,SF,317,6495,0,0,0,1,0,0.5,1,normal,?
tcp,Z39_50,REJ,0,0,0,0,0,219,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,237,0.06,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
udp,domain_u,SF,46,46,0,0,0,4,0,0,1,normal,?
tcp,http,S0,0,0,0,0,0,10,0.4,0,-1,neptune,?
icmp,eco_i,SF,18,0,0,0,0,1,0,1,-1,ipsweep,?
tcp,private,S0,0,0,0,0,0,266,0.06,0,-1,neptune,?
tcp,http,SF,289,1617,0,0,0,3,0,0.5,1,normal,?
tcp,private,REJ,0,0,0,0,0,282,0.06,0,-1,neptune,?
tcp,http,SF,288,2001,0,0,0,38,0,0.02,1,normal,?
tcp,smtp,S0,0,0,0,0,0,4,0,0.01,-1,neptune,?
tcp,private,S0,0,0,0,0,0,153,0.06,0,-1,neptune,?
tcp,vmnet,REJ,0,0,0,0,0,203,0.07,0,-1,neptune,?
tcp,http,SF,295,35549,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,325,2762,0,0,0,7,0,0,1,normal,?
tcp,smtp,SF,1491,328,0,0,0,1,0,0.01,1,normal,?
udp,other,SF,516,4,0,0,0,493,0,1,1,normal,?
tcp,private,S0,0,0,0,0,0,242,0.06,0,-1,neptune,?
tcp,uucp,S0,0,0,0,0,0,110,0.06,0,-1,neptune,?
tcp,http,SF,233,3140,0,0,0,7,0,0,1,normal,?
tcp,finger,SF,8,147,0,0,0,1,0,0.01,1,normal,?
tcp,private,REJ,0,0,0,0,0,267,0.06,0,-1,neptune,?
tcp,http,S0,0,0,0,0,0,6,0,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,auth,S0,0,0,0,0,0,239,0.07,0,-1,neptune,?
tcp,ftp_data,SF,2194619,0,0,0,0,2,0,0.29,1,normal,?
tcp,ftp_data,SF,3888,0,0,0,0,1,0,0.51,1,normal,?
tcp,http,SF,244,263,0,0,0,8,0,0,1,normal,?
tcp,finger,SF,7,0,0,0,0,1,0,0.04,1,normal,?
udp,domain_u,SF,44,44,0,0,0,82,0,0.01,1,normal,?
tcp,ctf,REJ,0,0,0,0,0,199,0.07,0,-1,neptune,?
udp,domain_u,SF,42,132,0,0,0,33,0,0.84,1,normal,?
tcp,http,SF,54540,8314,0,0,0,4,0,0.01,-1,back,?
udp,domain_u,SF,45,45,0,0,0,231,0,0,1,normal,?
icmp,eco_i,SF,64,0,0,0,0,7,0,0.04,1,normal,?
tcp,http,SF,251,13968,0,0,0,10,0,0,1,normal,?
tcp,other,REJ,0,0,0,0,0,361,1,0,-1,satan,?
tcp,telnet,S0,0,0,0,0,0,23,0.17,0.01,-1,neptune,?
tcp,telnet,SF,312,2025,0,0,0,15,0.13,0.01,1,normal,?
tcp,http,SF,266,5627,0,0,0,2,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,141,0.06,0,-1,neptune,?
tcp,ldap,S0,0,0,0,0,0,260,0.05,0,-1,neptune,?
tcp,ldap,S0,0,0,0,0,0,133,0.06,0,-1,neptune,?
udp,domain_u,SF,45,71,0,0,0,129,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,22,0.23,0,-1,neptune,?
udp,private,SF,1,0,0,0,0,13,0.69,0.49,-1,satan,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.4,-1,smurf,?
tcp,private,S0,0,0,0,0,0,138,0.07,0,-1,neptune,?
tcp,http,SF,295,1215,0,0,0,2,0,0.5,1,normal,?
tcp,http,SF,335,11824,0,0,0,1,0,0.01,1,normal,?
tcp,ftp_data,SF,7196,0,0,0,0,10,0,0.21,1,normal,?
tcp,http,SF,269,35215,0,0,0,18,0,0,1,normal,?
tcp,Z39_50,S0,0,0,0,0,0,218,0.06,0,-1,neptune,?
tcp,http,SF,241,702,0,0,0,5,0,0.2,1,normal,?
udp,domain_u,SF,45,45,0,0,0,262,0,0,1,normal,?
tcp,imap4,S0,0,0,0,0,0,243,0.07,0,-1,neptune,?
tcp,private,RSTR,0,0,0,0,0,349,0.52,1,-1,portsweep,?
tcp,http,SF,196,5321,0,0,0,2,0,0.5,1,normal,?
tcp,other,REJ,0,0,0,0,0,511,1,0,-1,satan,?
tcp,smtp,SF,2273,335,0,0,0,1,0,0,1,normal,?
udp,domain_u,SF,43,120,0,0,0,21,0,0,1,normal,?
tcp,ftp_data,SF,1874,0,0,0,0,6,0,0.44,1,normal,?
tcp,iso_tsap,S0,0,0,0,0,0,295,0.05,0,-1,neptune,?
tcp,smtp,SF,1002,329,0,0,0,1,0,0.01,1,normal,?
tcp,shell,S0,0,0,0,0,0,106,0.07,0,-1,neptune,?
tcp,http,SF,301,1047,0,0,0,25,0,0.04,1,normal,?
udp,domain_u,SF,44,110,0,0,0,1,0,0.01,1,normal,?
tcp,uucp_path,S0,0,0,0,0,0,260,0.06,0,-1,neptune,?
tcp,http,SF,233,1380,0,0,0,6,0,0,1,normal,?
tcp,http,SF,253,3547,0,0,0,14,0,0.01,1,normal,?
tcp,http,SF,180,15340,0,0,0,9,0,0.01,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,467,0,1,-1,smurf,?
tcp,http,S0,0,0,0,0,0,15,0.27,0.01,-1,neptune,?
tcp,http,SF,201,539,0,0,0,15,0,0.03,1,normal,?
tcp,private,REJ,0,0,0,0,0,163,0.09,0,-1,neptune,?
udp,private,SF,1,0,0,0,0,2,0,0.62,-1,satan,?
udp,domain_u,SF,44,134,0,0,0,200,0,0.01,1,normal,?
tcp,mtp,REJ,0,0,0,0,0,246,0.07,0,-1,neptune,?
tcp,http,SF,235,38970,0,0,0,1,0,0,1,normal,?
tcp,http,SF,251,5703,0,0,0,14,0,0.03,1,normal,?
tcp,supdup,S0,0,0,0,0,0,196,0.06,0,-1,neptune,?
tcp,http,SF,267,1436,0,0,0,33,0,0.03,1,normal,?
tcp,netbios_dgm,REJ,0,0,0,0,0,231,0.07,0,-1,neptune,?
tcp,http,S1,264,14600,0,0,0,1,0,0,1,normal,?
tcp,other,RSTR,1,0,0,0,0,2,0,1,-1,portsweep,?
tcp,ftp_data,S0,0,0,0,0,0,20,0.1,0.01,-1,neptune,?
tcp,exec,S0,0,0,0,0,0,145,0.06,0,-1,neptune,?
tcp,http,SF,308,1159,0,0,0,17,0,0,1,normal,?
tcp,private,REJ,0,0,0,0,0,213,0.08,0,-1,neptune,?
tcp,other,RSTR,1,0,0,0,0,2,0,1,-1,portsweep,?
tcp,csnet_ns,S0,0,0,0,0,0,295,0.05,0,-1,neptune,?
tcp,smtp,SF,2079,330,0,0,0,1,0,0.02,1,normal,?
udp,domain_u,SF,29,0,0,0,0,1,0,0.23,1,normal,?
tcp,http,SF,164,2299,0,0,0,1,0,0.25,1,normal,?
tcp,http,SF,54540,8314,0,0,0,2,0,0,-0.964286,back,?
tcp,private,REJ,0,0,0,0,0,127,0.06,0,-1,neptune,?
tcp,http,SF,318,1663,0,0,0,22,0,0.05,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,link,REJ,0,0,0,0,0,211,0.07,0,-1,neptune,?
tcp,http,SF,238,396,0,0,0,17,0,0.01,1,normal,?
tcp,finger,RSTR,0,0,0,0,0,1,0,1,1,normal,?
udp,private,SF,105,145,0,0,0,1,0,0.04,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0,1,normal,?
tcp,imap4,S0,0,0,0,0,0,300,0.06,0,-1,neptune,?
icmp,eco_i,SF,30,0,0,0,0,1,0,1,1,normal,?
tcp,smtp,SF,2876,336,0,0,0,2,1,0,1,normal,?
tcp,discard,S0,0,0,0,0,0,225,0.07,0,-1,neptune,?
tcp,http,SF,302,17995,0,0,0,16,0,0.03,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,private,S0,0,0,0,0,0,209,0.05,0.01,-1,neptune,?
tcp,http,SF,179,17784,0,0,0,2,0,0,1,normal,?
tcp,telnet,S0,0,0,0,0,0,2,1,0,-1,neptune,?
tcp,http,SF,224,1493,0,0,0,2,0,0.05,1,normal,?
tcp,http,SF,290,2808,0,0,0,6,0,0,1,normal,?
tcp,http,SF,309,423,0,0,0,2,0,0.25,1,normal,?
tcp,smtp,SF,1891,335,0,0,0,1,0,0.01,1,normal,?
tcp,http,REJ,0,0,0,0,0,12,0,0.08,1,normal,?
tcp,http,SF,379,3819,0,0,0,10,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,196,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,141,0.06,0,-1,neptune,?
tcp,ftp_data,SF,151,0,0,0,0,2,0,0.46,1,normal,?
tcp,http,SF,243,335,0,0,0,4,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,181,0.07,0,-1,neptune,?
udp,domain_u,SF,43,43,0,0,0,108,0,0.01,1,normal,?
tcp,efs,S0,0,0,0,0,0,121,0.06,0,-1,neptune,?
tcp,exec,S0,0,0,0,0,0,116,0.06,0,-1,neptune,?
udp,other,SF,147,0,0,0,0,2,1,0.89,1,normal,?
udp,other,SF,146,105,0,0,0,1,0,1,1,normal,?
tcp,http,SF,277,1993,0,0,0,4,0,0.01,1,normal,?
tcp,courier,S0,0,0,0,0,0,109,0.06,0,-1,neptune,?
tcp,efs,S0,0,0,0,0,0,148,0.05,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,129,0.05,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,48,0.08,0.01,-1,neptune,?
tcp,http,SF,200,960,0,0,0,1,0,0.02,1,normal,?
tcp,http,SF,245,3098,0,0,0,4,0,0,1,normal,?
tcp,http,SF,322,2716,0,0,0,21,0,0,1,normal,?
tcp,smtp,SF,685,330,0,0,0,1,0,0.01,1,normal,?
tcp,iso_tsap,S0,0,0,0,0,0,264,0.05,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,87,1,0,-1,satan,?
tcp,ftp_data,SF,334,0,0,0,0,2,0,1,-0.986577,warezclient,?
tcp,http,S0,0,0,0,0,0,204,0.07,0,-1,neptune,?
udp,domain_u,SF,46,134,0,0,0,149,0,0,1,normal,?
tcp,csnet_ns,S0,0,0,0,0,0,149,0.04,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,ftp_data,SF,88382,0,0,0,0,7,0,0.31,1,normal,?
tcp,private,S0,0,0,0,0,0,106,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,1,0,0,-1,neptune,?
tcp,ftp_data,SF,3046,0,0,0,0,1,0,0.08,1,normal,?
tcp,pop_3,SF,38,130,0,0,0,1,0,0.01,1,normal,?
tcp,other,SF,59,0,0,0,0,20,0.2,0.42,1,normal,?
tcp,http,SF,324,366,0,0,0,6,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,274,0.04,0,-1,neptune,?
tcp,gopher,S0,0,0,0,0,0,141,0.06,0,-1,neptune,?
tcp,ftp,SF,1202,3380,0,0,0,1,0,0,1,normal,?
tcp,csnet_ns,REJ,0,0,0,0,0,254,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,280,0.05,0,-1,neptune,?
tcp,other,SF,59,0,0,0,0,22,0.18,0.26,1,normal,?
tcp,http,SF,216,335,0,0,0,38,0,0.01,1,normal,?
tcp,http,S0,0,0,0,0,0,62,0.08,0,-1,neptune,?
tcp,ftp_data,SF,501760,0,0,0,0,1,0,0.29,1,normal,?
tcp,ftp_data,SF,276,0,0,0,0,14,0,0.36,1,normal,?
tcp,klogin,REJ,0,0,0,0,0,149,0.05,0,-1,neptune,?
tcp,http,REJ,0,0,0,0,0,2,0,0.03,1,normal,?
udp,domain_u,SF,45,131,0,0,0,72,0,0,1,normal,?
tcp,telnet,SF,756,80753,0,0,1,1,0,0,1,normal,?
tcp,http,SF,230,744,0,0,0,20,0,0,1,normal,?
udp,private,SF,28,0,0,3,0,66,0,0.26,-1,teardrop,?
tcp,smtp,SF,1824,333,0,0,0,1,0,0.02,1,normal,?
tcp,smtp,SF,12648,1392,0,0,0,1,0,0.03,1,normal,?
tcp,private,S0,0,0,0,0,0,147,0.06,0,-1,neptune,?
tcp,http,SF,225,668,0,0,0,33,0,0,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,private,S0,0,0,0,0,0,172,0.07,0,-1,neptune,?
udp,domain_u,SF,45,75,0,0,0,70,0,0,1,normal,?
tcp,imap4,S0,0,0,0,0,0,202,0.06,0,-1,neptune,?
udp,other,SF,516,4,0,0,0,406,0,1,1,normal,?
tcp,http,SF,214,7266,0,0,0,15,0,0.07,1,normal,?
tcp,private,S0,0,0,0,0,0,162,0.06,0,-1,neptune,?
tcp,http,SF,279,4699,0,0,0,16,0,0.03,1,normal,?
tcp,http,SF,182,629,0,0,0,2,0,0,1,normal,?
tcp,http,SF,221,460,0,0,0,15,0,0.02,1,normal,?
udp,domain_u,SF,43,67,0,0,0,143,0.01,0,1,normal,?
tcp,http,SF,309,751,0,0,0,4,0,0.01,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.09,1,normal,?
tcp,http,SF,382,1943,0,0,0,19,0,0.01,1,normal,?
tcp,http,SF,211,15142,0,0,0,5,0,0.06,1,normal,?
tcp,http,SF,309,744,0,0,0,23,0,0.04,1,normal,?
tcp,time,RSTO,0,0,0,0,0,130,0.07,0,-1,neptune,?
tcp,http,SF,151,9578,0,0,0,1,0,1,1,normal,?
tcp,time,S0,0,0,0,0,0,135,0.05,0,-1,neptune,?
tcp,ctf,S0,0,0,0,0,0,198,0.07,0,-1,neptune,?
tcp,uucp,RSTO,0,0,0,0,0,129,0.06,0,-1,neptune,?
tcp,smtp,SF,2066,331,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,306,1075,0,0,0,5,0,0,1,normal,?
tcp,http,S0,0,0,0,0,0,5,0.6,0,-1,neptune,?
tcp,http,SF,157,2893,0,0,0,2,0,0.5,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,REJ,0,0,0,0,0,1,0,0.01,1,normal,?
tcp,other,SF,10073,0,0,0,0,24,0.46,0.38,1,normal,?
tcp,private,S0,0,0,0,0,0,142,0.05,0,-1,neptune,?
tcp,ftp_data,S0,0,0,0,0,0,15,0.2,0,-1,neptune,?
tcp,smtp,SF,2296,390,0,0,0,1,0,0,1,normal,?
tcp,private,REJ,0,0,0,0,0,305,1,0,-1,satan,?
udp,domain_u,SF,43,43,0,0,0,182,0,0,1,normal,?
tcp,ftp_data,SF,854,0,0,0,0,3,0,0.12,1,normal,?
tcp,private,S0,0,0,0,0,0,23,0.17,0,-1,neptune,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.04,-1,smurf,?
udp,domain_u,SF,44,132,0,0,0,195,0.01,0,1,normal,?
tcp,http,SF,226,983,0,0,0,19,0,0.01,1,normal,?
tcp,http,SF,238,313,0,0,0,4,0,0,1,normal,?
udp,private,SF,105,147,0,0,0,1,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,109,0.06,0.01,-1,neptune,?
udp,domain_u,SF,44,44,0,0,0,191,0,0,1,normal,?
udp,domain_u,SF,44,73,0,0,0,238,0.01,0.01,1,normal,?
tcp,http,SF,168,35215,0,0,0,1,0,0,1,normal,?
tcp,Z39_50,S0,0,0,0,0,0,252,0.06,0,-1,neptune,?
tcp,ftp_data,SF,12,0,0,0,0,2,0,0.5,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.33,1,normal,?
tcp,http,SF,216,10622,0,0,0,4,0,0.02,1,normal,?
tcp,private,S0,0,0,0,0,0,202,0.06,0.02,-1,neptune,?
tcp,ftp_data,SF,192,0,0,0,0,2,0,0.31,1,normal,?
tcp,http,S0,0,0,0,0,0,285,0.06,0,-1,neptune,?
tcp,http,SF,230,667,0,0,0,5,0,0,1,normal,?
tcp,telnet,S0,0,0,0,0,0,263,0.06,0,-1,neptune,?
udp,private,SF,1,0,0,0,0,87,0.05,1,-1,satan,?
